framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,num_slots,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.15005518013993588
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.030441527461940843
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.028318811804223642
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.02883275513529353
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.02871075037532489
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.029864221955348394
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.0297353137830896
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.030057462127430046
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03004878219414682
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03135559811181465
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03131885670297315
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,32,power_law_1.2,0.02886981747367164
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03023225544701615
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,32,power_law_1.2,0.02911296851537794
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03231720375337297
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,32,power_law_1.2,0.029460180757785833
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,32,power_law_1.2,0.058920361515571666
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03375126534318727
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,32,power_law_1.2,0.11784072303114333
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,32,power_law_1.2,0.23568144606228666
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.034920015382347125
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,32,power_law_1.2,0.02677858696334726
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,32,power_law_1.2,0.02782411084192536
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03626375138751551
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,32,power_law_1.2,0.028876262131937537
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,32,power_law_1.2,0.029727532850168936
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.04041283647155011
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,32,power_law_1.2,0.03009705660850808
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.017221818187020038
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,32,power_law_1.2,0.029999560758096493
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.017561164198901136
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,32,power_law_1.2,0.02988365602850697
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.04398461730525901
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.01784806742659876
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,32,power_law_1.2,0.028778115051328577
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.03569613485319752
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,32,power_law_1.2,0.028858765277676373
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.07139226970639503
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.14278453941279007
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,32,power_law_1.2,0.03145003090889655
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.05141628061813498
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.020806941602598827
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,32,power_law_1.2,0.030052756260052726
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.026630960444912505
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,32,power_law_1.2,0.035376607323184775
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.018155054612593202
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.02664142864973615
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.018316217962915736
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.026747999699674212
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,32,power_law_1.2,0.038677575933515035
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.05789753246366947
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.01851426489668594
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.02680410896443525
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.03702852979337188
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,32,power_law_1.2,0.043548597729762654
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.028258539667769624
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.07405705958674376
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.02681532839934324
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.14811411917348752
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,32,power_law_1.2,0.05189119106745045
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.026114163795195572
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.028518184943313003
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.026624364744321016
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.0710048588788496
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.02885591483788546
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,32,power_law_1.2,0.059863770398325244
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.025110691891280377
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.02914080601066447
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.024562103575357798
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.029721997594874455
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,32,power_law_1.2,0.07017127941121679
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.029678763308649624
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.02170707572602203
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.029017435316579382
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.022875577650599645
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.029582505417725644
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,32,power_law_1.2,0.0798440141406266
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.08576427413551317
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.029016831746167454
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.029981968248290806
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.02994525925601784
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.03221818639574905
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.03127436435035275
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,32,power_law_1.2,0.08425128954906455
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.03024070793019804
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.03720759774632054
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.0325685313881876
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.03362281937520289
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.08854443541953129
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.053029831704067186
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.035528107887077005
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,32,power_law_1.2,0.12033591987139164
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.037315398002030854
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.06469557019306224
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.040560617683711365
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,32,power_law_1.2,0.2178833993411358
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.08017053467837922
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.04265582758706807
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.1154040067038758
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.0500638871392208
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.10496575299049604
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,32,power_law_1.2,0.2830821353780541
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.053239101605041625
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.12158406951056375
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.0710687983580046
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,32,power_law_1.2,0.4027230143642223
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.18257676357305927
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.0831071266463146
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.2096146764697202
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.09243515774851795
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.2873682729455392
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,32,power_law_1.2,0.8573625806339737
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.12460333819166487
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,32,power_law_1.2_eplb,0.7649529693496859
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,288,1,32,power_law_1.2_eplb,0.21590048656702107
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,64,power_law_1.01,0.02915374582464044
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,64,power_law_1.01,0.029241319562429525
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,64,power_law_1.01,0.029393596402990895
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,64,power_law_1.01,0.029976404183715145
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,64,power_law_1.01,0.05995280836743029
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,64,power_law_1.01,0.11990561673486058
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,64,power_law_1.01,0.02043815355649693
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,64,power_law_1.01,0.020981188617384246
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,64,power_law_1.01,0.020356955315616945
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,64,power_law_1.01,0.019758648525217564
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,64,power_law_1.01,0.02056257230805872
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,64,power_law_1.01,0.019670955065192675
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,64,power_law_1.01,0.02061218595208425
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,64,power_law_1.01,0.02124483603210246
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,64,power_law_1.01,0.021150454065070143
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,64,power_law_1.01,0.020649861805611944
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.020696436275135385
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,64,power_law_1.01,0.021960649410210812
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.02088924036173583
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,64,power_law_1.01,0.0245763396027797
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.021086662608709693
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.021500273603110503
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,64,power_law_1.01,0.025288053868373413
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.043000547206221006
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.08600109441244201
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,64,power_law_1.01,0.03122676861187221
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.018190619265539897
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,64,power_law_1.01,0.0369990275768588
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.018038505839479788
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.01751071702265871
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.017583594554441744
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,64,power_law_1.01,0.04246159490647787
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.017674826208110835
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.017841212659790776
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.017813734564737966
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,64,power_law_1.01,0.04704672062311917
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,64,power_law_1.01_eplb,0.018013435136485567
